Lake,MD-MVM Id,EU id,Stationskoordinat N/X,Stationskoordinat E/Y,Provplatskoordinat N/X,Provplatskoordinat E/Y,Koordinatsystem,Provtagningsmedium,Program,Delprogram,Projekt,Län,Kommun,MS_CD C2,MS_CD C3,ProvId,Date,Year,Month,Day,min_depth,max_depth,Undersökningstyp,Provkommentar,Al,Al_ICP,Al_NA,Al_NAD,Al_s
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151553,1994-08-01,1994,8,1,2.00,2.00,NA,NA,NA,NA,NA,NA,85.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151555,1995-02-14,1995,2,14,2.00,2.00,NA,NA,NA,NA,NA,NA,60.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151557,1995-08-22,1995,8,22,2.00,2.00,NA,NA,NA,NA,NA,NA,75.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151559,1996-03-07,1996,3,7,2.00,2.00,NA,NA,NA,NA,NA,NA,65.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151561,1996-08-19,1996,8,19,2.00,2.00,NA,NA,NA,NA,NA,NA,85.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151563,1997-02-13,1997,2,13,2.00,2.00,NA,NA,NA,NA,NA,NA,120.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151567,1998-02-18,1998,2,18,0.50,0.50,NA,NA,NA,NA,NA,NA,35.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151568,1998-05-18,1998,5,18,0.50,0.50,NA,NA,NA,NA,NA,NA,45.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151571,1999-02-09,1999,2,9,2.00,2.00,NA,NA,NA,NA,NA,NA,70.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151572,1999-05-31,1999,5,31,0.50,0.50,NA,NA,NA,NA,NA,NA,65.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151575,2000-02-23,2000,2,23,0.50,0.50,NA,NA,NA,NA,NA,NA,35.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151576,2000-05-18,2000,5,18,0.50,0.50,NA,NA,NA,NA,NA,NA,65.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151579,2001-02-20,2001,2,20,0.50,0.50,NA,NA,NA,NA,NA,NA,105.00
Betarsjön,1074,SE707027-154763,7068921,587347,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västernorrlands län,Sollefteå,WA30734257,WA30734257,151580,2001-05-16,2001,5,16,2.00,2.00,NA,NA,NA,NA,NA,NA,90.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152231,1993-03-22,1993,3,22,2.00,2.00,NA,NA,NA,NA,NA,NA,80.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152232,1993-08-17,1993,8,17,2.00,2.00,NA,NA,NA,NA,NA,NA,235.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152233,1995-06-02,1995,6,2,3.00,3.00,NA,NA,NA,NA,NA,NA,50.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152234,1995-07-27,1995,7,27,2.00,2.00,NA,NA,NA,NA,NA,NA,50.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152235,1996-04-29,1996,4,29,2.00,2.00,NA,NA,NA,NA,NA,NA,55.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152237,1996-08-08,1996,8,8,0.50,0.50,NA,NA,NA,NA,NA,NA,60.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152239,1997-03-20,1997,3,20,0.50,0.50,NA,NA,NA,NA,NA,NA,40.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152241,1997-08-14,1997,8,14,0.50,0.50,NA,NA,NA,NA,NA,NA,75.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152243,1998-03-19,1998,3,19,3.00,3.00,NA,NA,NA,NA,NA,NA,25.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152244,1998-10-13,1998,10,13,0.50,0.50,NA,NA,NA,NA,NA,NA,25.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152245,1999-05-28,1999,5,28,0.50,0.50,NA,NA,NA,NA,NA,NA,20.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152246,1999-07-05,1999,7,5,0.50,0.50,NA,NA,NA,NA,NA,NA,40.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152247,2000-03-01,2000,3,1,0.50,0.50,NA,NA,NA,NA,NA,NA,25.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152248,2000-06-27,2000,6,27,0.50,0.50,NA,NA,NA,NA,NA,NA,45.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152249,2000-08-18,2000,8,18,0.50,0.50,NA,NA,NA,NA,NA,NA,30.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152250,2001-06-21,2001,6,21,0.50,0.50,NA,NA,NA,NA,NA,NA,65.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152251,2001-08-24,2001,8,24,0.50,0.50,NA,NA,NA,NA,NA,NA,40.00
Stensjön,1082,SE716713-144276,7164408,481300,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Jämtlands län,Strömsund,WA78564414,WA78564414,152252,2001-11-02,2001,11,2,0.50,0.50,NA,NA,NA,NA,NA,NA,45.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152883,1993-01-08,1993,1,8,0.50,0.50,NA,NA,NA,NA,NA,NA,360.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152887,1994-02-23,1994,2,23,1.80,1.80,NA,NA,NA,NA,NA,NA,570.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152889,1994-07-28,1994,7,28,1.60,1.60,NA,NA,NA,NA,NA,NA,265.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152891,1995-02-22,1995,2,22,0.50,0.50,NA,NA,NA,NA,NA,NA,380.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152893,1995-08-30,1995,8,30,1.70,1.70,NA,NA,NA,NA,NA,NA,290.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152895,1996-02-28,1996,2,28,1.80,1.80,NA,NA,NA,NA,NA,NA,400.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152897,1996-08-13,1996,8,13,1.30,1.30,NA,NA,NA,NA,NA,NA,400.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152899,1997-02-18,1997,2,18,0.50,0.50,NA,NA,NA,NA,NA,NA,530.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152901,1997-08-12,1997,8,12,0.50,0.50,NA,NA,NA,NA,NA,NA,335.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152903,1998-02-23,1998,2,23,0.50,0.50,NA,NA,NA,NA,NA,NA,400.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152904,1998-05-13,1998,5,13,1.80,1.80,NA,NA,NA,NA,NA,NA,325.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152905,1998-08-06,1998,8,6,0.50,0.50,NA,NA,NA,NA,NA,NA,410.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152906,1998-10-13,1998,10,13,0.50,0.50,NA,NA,NA,NA,NA,NA,580.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152907,1999-02-24,1999,2,24,1.40,1.40,NA,NA,NA,NA,NA,NA,540.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152908,1999-04-13,1999,4,13,0.50,0.50,NA,NA,NA,NA,NA,NA,335.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152909,1999-08-10,1999,8,10,0.50,0.50,NA,NA,NA,NA,NA,NA,290.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152910,1999-10-13,1999,10,13,0.50,0.50,NA,NA,NA,NA,NA,NA,260.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152911,2000-02-22,2000,2,22,0.50,0.50,NA,NA,NA,NA,NA,NA,360.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152912,2000-05-08,2000,5,8,0.50,0.50,NA,NA,NA,NA,NA,NA,285.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152913,2000-08-16,2000,8,16,0.50,0.50,NA,NA,NA,NA,NA,NA,390.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152914,2000-10-10,2000,10,10,0.50,0.50,NA,NA,NA,NA,NA,NA,340.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152915,2001-03-05,2001,3,5,0.50,0.50,NA,NA,NA,NA,NA,NA,345.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152916,2001-05-09,2001,5,9,0.50,0.50,NA,NA,NA,NA,NA,NA,275.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152917,2001-08-20,2001,8,20,0.50,0.50,NA,NA,NA,NA,NA,NA,225.00
Mosjön,1088,SE654189-142844,6539320,474735,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Laxå,WA30534056,WA30534056,152918,2001-10-08,2001,10,8,0.50,0.50,NA,NA,NA,NA,NA,NA,250.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153187,1993-02-24,1993,2,24,1.50,1.50,NA,NA,NA,NA,NA,NA,300.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153190,1994-02-18,1994,2,18,1.80,1.80,NA,NA,NA,NA,NA,NA,325.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153191,1994-08-23,1994,8,23,2.00,2.00,NA,NA,NA,NA,NA,NA,215.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153193,1995-02-14,1995,2,14,2.00,2.00,NA,NA,NA,NA,NA,NA,330.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153194,1995-08-09,1995,8,9,2.00,2.00,NA,NA,NA,NA,NA,NA,285.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153197,1996-02-16,1996,2,16,2.00,2.00,NA,NA,NA,NA,NA,NA,250.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153199,1996-08-06,1996,8,6,0.50,0.50,NA,NA,NA,NA,NA,NA,205.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153208,1998-02-10,1998,2,10,0.50,0.50,NA,NA,NA,NA,NA,NA,305.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153210,1998-04-02,1998,4,2,0.50,0.50,NA,NA,NA,NA,NA,NA,210.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153211,1998-08-18,1998,8,18,0.50,0.50,NA,NA,NA,NA,NA,NA,300.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153213,1998-10-21,1998,10,21,0.50,0.50,NA,NA,NA,NA,NA,NA,325.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153214,1999-02-10,1999,2,10,0.50,0.50,NA,NA,NA,NA,NA,NA,310.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153216,1999-04-22,1999,4,22,0.50,0.50,NA,NA,NA,NA,NA,NA,145.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153217,1999-08-24,1999,8,24,0.50,0.50,NA,NA,NA,NA,NA,NA,230.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153219,1999-10-14,1999,10,14,0.50,0.50,NA,NA,NA,NA,NA,NA,250.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153220,2000-02-01,2000,2,1,0.50,0.50,NA,NA,NA,NA,NA,NA,315.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153222,2000-04-05,2000,4,5,0.50,0.50,NA,NA,NA,NA,NA,NA,210.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153223,2000-08-23,2000,8,23,0.50,0.50,NA,NA,NA,NA,NA,NA,335.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153225,2000-10-26,2000,10,26,0.50,0.50,NA,NA,NA,NA,NA,NA,340.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153226,2001-02-06,2001,2,6,0.50,0.50,NA,NA,NA,NA,NA,NA,350.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153228,2001-04-23,2001,4,23,0.50,0.50,NA,NA,NA,NA,NA,NA,180.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153229,2001-08-01,2001,8,1,0.50,0.50,NA,NA,NA,NA,NA,NA,230.00
Vågsjön,1091,SE663222-137322,6628930,418453,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Forshaga,NA,WA23309042,153231,2001-10-10,2001,10,10,0.50,0.50,NA,NA,NA,NA,NA,NA,285.00
Råksjön,1100,SE666115-157117,6660256,615954,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,154181,1993-02-15,1993,2,15,2.00,2.00,NA,NA,NA,NA,NA,NA,220.00
Råksjön,1100,SE666115-157117,6660256,615954,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,154185,1994-02-21,1994,2,21,2.00,2.00,NA,NA,NA,NA,NA,NA,200.00
Råksjön,1100,SE666115-157117,6660256,615954,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,154187,1994-08-15,1994,8,15,2.00,2.00,NA,NA,NA,NA,NA,NA,135.00
Råksjön,1100,SE666115-157117,6660256,615954,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,154189,1995-02-27,1995,2,27,2.00,2.00,NA,NA,NA,NA,NA,NA,110.00
Råksjön,1100,SE666115-157117,6660256,615954,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,154191,1995-08-15,1995,8,15,2.00,2.00,NA,NA,NA,NA,NA,NA,175.00
Råksjön,1100,SE666115-157117,6660256,615954,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,154195,1996-08-21,1996,8,21,2.00,2.00,NA,NA,NA,NA,NA,NA,115.00
Märrsjön,1101,NA,6645566,558978,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västmanlands län,Fagersta,NA,NA,154232,1993-02-15,1993,2,15,2.00,2.00,NA,NA,NA,NA,NA,NA,90.00
Märrsjön,1101,NA,6645566,558978,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västmanlands län,Fagersta,NA,NA,154236,1994-02-21,1994,2,21,2.00,2.00,NA,NA,NA,NA,NA,NA,70.00
Märrsjön,1101,NA,6645566,558978,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västmanlands län,Fagersta,NA,NA,154238,1994-08-15,1994,8,15,2.00,2.00,NA,NA,NA,NA,NA,NA,55.00
Märrsjön,1101,NA,6645566,558978,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västmanlands län,Fagersta,NA,NA,154240,1995-02-27,1995,2,27,2.00,2.00,NA,NA,NA,NA,NA,NA,60.00
Märrsjön,1101,NA,6645566,558978,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västmanlands län,Fagersta,NA,NA,154242,1995-08-14,1995,8,14,2.00,2.00,NA,NA,NA,NA,NA,NA,75.00
Märrsjön,1101,NA,6645566,558978,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västmanlands län,Fagersta,NA,NA,154246,1996-08-14,1996,8,14,2.00,2.00,NA,NA,NA,NA,NA,NA,25.00
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154285,1993-02-15,1993,2,15,0.50,0.50,NA,NA,NA,NA,NA,NA,265.00
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154287,1993-09-02,1993,9,2,2.00,2.00,NA,NA,NA,NA,NA,NA,205.00
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154289,1994-02-21,1994,2,21,1.80,1.80,NA,NA,NA,NA,NA,NA,340.00
