Lake,MD-MVM Id,EU id,Stationskoordinat N/X,Stationskoordinat E/Y,Provplatskoordinat N/X,Provplatskoordinat E/Y,Koordinatsystem,Provtagningsmedium,Program,Delprogram,Projekt,Län,Kommun,MS_CD C2,MS_CD C3,ProvId,Provdatum,Year,Month,Day,min_depth,max_depth,Undersökningstyp,Provkommentar,Al_filt,Al_ICPAES ,Al_ICPKJB,Al_NA,Al_NAD,Al_NI 
Skårdalsvattnet,1098,NA,6581390,325896,6581390,325896,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Årjäng,NA,NA,273335,2012-02-06,2012,2,6,0.5,1.1,NA,NA,NA,290.00,NA,NA,NA,NA
Skårdalsvattnet,1098,NA,6581390,325896,6581390,325896,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Årjäng,NA,NA,273336,2012-04-25,2012,4,25,0.5,1.1,NA,NA,NA,290.00,NA,NA,NA,NA
Skårdalsvattnet,1098,NA,6581390,325896,6581390,325896,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Årjäng,NA,NA,273337,2012-08-07,2012,8,7,0.5,1.1,NA,NA,NA,200.00,NA,NA,NA,NA
Skårdalsvattnet,1098,NA,6581390,325896,6581390,325896,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Värmlands län,Årjäng,NA,NA,273334,2012-10-11,2012,10,11,0.5,1.1,NA,NA,NA,240.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,154142,2010-02-24,2010,2,24,0.5,1.1,NA,NA,NA,110.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,154143,2010-05-03,2010,5,3,0.5,1.1,NA,NA,NA,130.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,154144,2010-08-18,2010,8,18,0.5,1.1,NA,NA,NA,60.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,154145,2010-10-20,2010,10,20,0.5,1.1,NA,NA,NA,80.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,154146,2011-02-23,2011,2,23,0.5,1.1,NA,NA,NA,95.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,154147,2011-05-03,2011,5,3,0.5,1.1,NA,NA,NA,120.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,6571360,341130,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,273513,2011-08-09,2011,8,9,0.5,1.1,NA,NA,NA,56.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,6571360,341130,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,273512,2011-10-11,2011,10,11,0.5,1.1,NA,NA,NA,98.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,6571360,341130,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,273515,2012-02-06,2012,2,6,0.5,1.1,NA,NA,NA,120.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,6571360,341130,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,273516,2012-04-11,2012,4,11,0.5,1.1,NA,NA,NA,120.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,6571360,341130,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,273517,2012-08-07,2012,8,7,0.5,1.1,NA,NA,NA,52.00,NA,NA,NA,NA
Bodasjön,1099,NA,6571360,341130,6571360,341130,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Bengtsfors,NA,NA,273514,2012-10-11,2012,10,11,0.5,1.1,NA,NA,NA,63.00,NA,NA,NA,NA
Råksjön,1100,SE666115-157117,6660256,615954,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,154197,2011-02-23,2011,2,23,2.0,2.1,NA,NA,NA,210.00,NA,NA,NA,NA
Råksjön,1100,SE666115-157117,6660256,615954,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,154198,2011-05-09,2011,5,9,0.5,1.1,NA,NA,NA,270.00,NA,NA,NA,NA
Råksjön,1100,SE666115-157117,6660256,615954,6660256,615954,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,273501,2011-08-22,2011,8,22,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Råksjön,1100,SE666115-157117,6660256,615954,6660256,615954,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,273500,2011-10-17,2011,10,17,0.5,1.1,NA,NA,NA,180.00,NA,NA,NA,NA
Råksjön,1100,SE666115-157117,6660256,615954,6660256,615954,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,273503,2012-02-09,2012,2,9,0.5,1.1,NA,NA,NA,290.00,NA,NA,NA,NA
Råksjön,1100,SE666115-157117,6660256,615954,6660256,615954,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,273504,2012-04-11,2012,4,11,0.5,1.1,NA,NA,NA,310.00,NA,NA,NA,NA
Råksjön,1100,SE666115-157117,6660256,615954,6660256,615954,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,273505,2012-08-15,2012,8,15,0.5,1.1,NA,NA,NA,270.00,NA,NA,NA,NA
Råksjön,1100,SE666115-157117,6660256,615954,6660256,615954,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Uppsala län,Heby,WA71483126,WA71483126,273502,2012-10-09,2012,10,9,0.5,1.1,NA,NA,NA,340.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154353,2010-03-01,2010,3,1,0.5,1.1,NA,NA,NA,540.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154354,2010-05-25,2010,5,25,0.5,1.1,NA,NA,NA,360.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154355,2010-08-10,2010,8,10,0.5,1.1,NA,NA,NA,410.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154356,2010-10-04,2010,10,4,0.5,1.1,NA,NA,NA,470.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154357,2011-02-22,2011,2,22,0.5,1.1,NA,NA,NA,490.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,154358,2011-05-09,2011,5,9,0.5,1.1,NA,NA,NA,300.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,6608995,526803,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,272990,2011-08-15,2011,8,15,0.5,1.1,NA,NA,NA,470.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,6608995,526803,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,272989,2011-10-18,2011,10,18,0.5,1.1,NA,NA,NA,500.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,6608995,526803,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,272992,2012-02-20,2012,2,20,0.5,1.1,NA,NA,NA,550.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,6608995,526803,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,272993,2012-05-21,2012,5,21,0.5,1.1,NA,NA,NA,370.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,6608995,526803,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,272994,2012-08-14,2012,8,14,0.5,1.1,NA,NA,NA,440.00,NA,NA,NA,NA
Gröningen,1102,SE661096-148137,6608995,526803,6608995,526803,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA55733394,WA55733394,272991,2012-10-16,2012,10,16,0.5,1.1,NA,NA,NA,410.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,154464,2010-03-02,2010,3,2,0.5,1.1,NA,NA,NA,500.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,154465,2010-05-25,2010,5,25,0.5,1.1,NA,NA,NA,340.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,154466,2010-08-10,2010,8,10,0.5,1.1,NA,NA,NA,320.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,154467,2010-10-04,2010,10,4,0.5,1.1,NA,NA,NA,310.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,154468,2011-02-22,2011,2,22,0.5,1.1,NA,NA,NA,410.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,154469,2011-05-09,2011,5,9,0.5,1.1,NA,NA,NA,270.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,6611460,507509,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,272996,2011-08-15,2011,8,15,0.5,1.1,NA,NA,NA,230.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,6611460,507509,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,272995,2011-10-18,2011,10,18,0.5,1.1,NA,NA,NA,360.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,6611460,507509,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,272998,2012-02-20,2012,2,20,0.5,1.1,NA,NA,NA,490.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,6611460,507509,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,272999,2012-05-21,2012,5,21,0.5,1.1,NA,NA,NA,370.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,6611460,507509,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,273000,2012-08-14,2012,8,14,0.5,1.1,NA,NA,NA,360.00,NA,NA,NA,NA
Ölsjön,1103,SE661366-146210,6611460,507509,6611460,507509,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Lindesberg,WA13742274,WA13742274,272997,2012-10-16,2012,10,16,0.5,1.1,NA,NA,NA,420.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,154575,2010-03-01,2010,3,1,0.5,1.1,NA,NA,NA,170.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,154576,2010-05-24,2010,5,24,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,154577,2010-08-11,2010,8,11,0.5,1.1,NA,NA,NA,110.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,154578,2010-10-04,2010,10,4,0.5,1.1,NA,NA,NA,130.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,154579,2011-02-21,2011,2,21,0.5,1.1,NA,NA,NA,150.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,154580,2011-05-10,2011,5,10,0.5,1.1,NA,NA,NA,150.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,6630527,479048,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,273002,2011-08-15,2011,8,15,0.5,1.1,NA,NA,NA,93.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,6630527,479048,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,273001,2011-10-18,2011,10,18,0.5,1.1,NA,NA,NA,140.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,6630527,479048,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,273004,2012-02-15,2012,2,15,0.5,1.1,NA,NA,NA,170.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,6630527,479048,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,273005,2012-05-21,2012,5,21,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,6630527,479048,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,273006,2012-08-15,2012,8,15,0.5,1.1,NA,NA,NA,130.00,NA,NA,NA,NA
St. Gloppsjön,1104,SE663308-143386,6630527,479048,6630527,479048,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Örebro län,Hällefors,WA94274554,WA94274554,273003,2012-10-11,2012,10,11,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,154671,2010-03-18,2010,3,18,0.5,1.1,NA,NA,NA,44.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,154672,2010-05-06,2010,5,6,0.5,1.1,NA,NA,NA,47.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,154673,2010-08-26,2010,8,26,0.5,1.1,NA,NA,NA,33.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,154674,2010-11-10,2010,11,10,0.5,1.1,NA,NA,NA,36.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,154675,2011-02-24,2011,2,24,0.5,1.1,NA,NA,NA,240.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,154676,2011-04-19,2011,4,19,0.5,1.1,NA,NA,NA,51.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,6459640,326953,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,273519,2011-08-23,2011,8,23,0.5,1.1,NA,NA,NA,28.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,6459640,326953,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,273518,2011-10-27,2011,10,27,0.5,1.1,NA,NA,NA,65.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,6459640,326953,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,273521,2012-02-23,2012,2,23,0.5,1.1,NA,NA,NA,52.00,NA,NA,NA,NA
Stora Galten,1105,SE646395-127963,6459640,326953,6459640,326953,SWEREF 99 TM,Sjö,Sötvatten,Andra Vattenkemi,TIDS.S_R,Västra Götalands län,Uddevalla,WA49895058,WA49895058,273522,2012-04-17,2012,4,17,0.5,1.1,NA,NA,NA,54.00,NA,NA,NA,NA
